,latitude,longitude,1월강수량,2월강수량,3월강수량,4월강수량,5월강수량,6월강수량,7월강수량,8월강수량,9월강수량,10월강수량,11월강수량,12월강수량,1월기온,2월기온,3월기온,4월기온,5월기온,6월기온,7월기온,8월기온,9월기온,10월기온,11월기온,12월기온
10,50.3659752,7.585825099999999,57.33076858520508,47.515384674072266,49.48846435546875,44.265384674072266,60.10000228881836,65.74615478515625,79.484619140625,67.11923217773438,55.80384826660156,59.484615325927734,59.80769348144531,65.4076919555664,1.5807693004608154,2.326923131942749,5.900000095367432,9.75,13.692307472229004,16.626922607421875,18.71538543701172,18.46538543701172,14.726922988891602,10.003846168518066,5.557692527770996,2.334615468978882
11,-34.7165244,-58.27541400000001,108.31538391113281,109.53462219238281,116.84615325927734,103.20769500732422,76.75,59.66923141479492,59.88077163696289,65.01538848876953,69.20384979248047,101.9769287109375,101.0923080444336,104.13076782226562,23.757692337036133,23.03076934814453,21.065385818481445,17.492307662963867,14.153846740722656,11.392308235168457,10.288461685180664,12.103846549987793,14.007692337036133,16.91538429260254,19.611539840698242,22.58077049255371
12,-32.8897294,-68.8442956,45.126922607421875,38.161537170410156,36.03461456298828,16.38846206665039,8.430768966674805,3.357692241668701,4.669230937957764,5.465384483337402,13.600000381469727,14.926923751831055,19.146154403686523,26.2269229888916,24.323078155517578,22.684616088867188,20.5230770111084,15.780769348144531,11.869231224060059,8.923076629638672,7.7923078536987305,10.557692527770996,13.40000057220459,17.369232177734375,20.60769271850586,23.323078155517578
13,39.3262345,-4.838064900000001,43.907691955566406,40.615386962890625,41.519229888916016,44.41538619995117,42.77307891845703,18.319231033325195,3.834615468978882,6.684615612030029,31.88846206665039,68.6653823852539,57.27692413330078,55.9538459777832,6.642307758331299,7.846153736114502,10.834615707397461,13.15000057220459,17.33077049255371,22.326923370361328,25.934616088867188,25.80384635925293,21.253847122192383,15.823077201843262,10.069231033325195,6.911538600921631
14,37.1232245,-78.4927721,89.53845977783203,72.98077392578125,101.77307891845703,83.7576904296875,94.80384826660156,100.03076934814453,114.81538391113281,92.80769348144531,109.42308044433594,86.02307891845703,84.04231262207031,90.42308044433594,3.299999952316284,4.430769443511963,9.088461875915527,14.811538696289062,19.173076629638672,23.788461685180664,25.961538314819336,24.984615325927734,21.384614944458008,15.10769271850586,9.4884614944458,5.069231033325195
15,43.9792797,-120.737257,41.9461555480957,25.438461303710938,26.880769729614258,23.80384635925293,29.19615364074707,24.919231414794922,11.296154022216797,11.226922988891602,9.807692527770996,23.85769271850586,38.66923141479492,52.976924896240234,-1.769230842590332,0.1884615421295166,2.4730770587921143,5.215384483337402,9.996153831481934,13.819231033325195,18.819231033325195,18.115385055541992,13.884615898132324,7.738461494445801,1.2230769395828247,-2.115384578704834
16,42.6384261,12.674297,59.873077392578125,58.657691955566406,52.91154098510742,70.80000305175781,53.19230651855469,55.7961540222168,32.35000228881836,41.18461608886719,84.10769653320312,83.8423080444336,103.88076782226562,78.14615631103516,4.938461780548096,5.103846073150635,7.734615325927734,10.830769538879395,15.626923561096191,19.673076629638672,22.657691955566406,22.77692413330078,18.184616088867188,13.780769348144531,9.815384864807129,5.665384769439697
17,35.6267654,-120.6912456,140.75384521484375,127.97307586669922,105.56153869628906,41.92307662963867,14.469230651855469,2.92307710647583,1.4730769395828247,2.2038462162017822,3.834615468978882,33.29230880737305,55.79230880737305,123.83077239990234,9.90000057220459,10.54230785369873,11.426923751831055,12.526923179626465,14.592308044433594,16.77692413330078,18.4769229888916,18.688461303710938,18.265384674072266,16.080768585205078,12.35769271850586,9.557692527770996
18,38.400181,-123.0935586,167.23077392578125,184.2115478515625,138.21539306640625,67.00384521484375,38.2423095703125,9.980770111083984,1.057692289352417,3.319230794906616,4.711538314819336,55.38846206665039,107.38076782226562,225.0423126220703,9.811538696289062,10.550000190734863,11.726922988891602,12.60769271850586,14.796154022216797,16.94615364074707,18.438461303710938,18.461538314819336,18.003847122192383,15.526923179626465,11.923077583312988,9.438461303710938
19,42.6384261,12.674297,59.873077392578125,58.657691955566406,52.91154098510742,70.80000305175781,53.19230651855469,55.7961540222168,32.35000228881836,41.18461608886719,84.10769653320312,83.8423080444336,103.88076782226562,78.14615631103516,4.938461780548096,5.103846073150635,7.734615325927734,10.830769538879395,15.626923561096191,19.673076629638672,22.657691955566406,22.77692413330078,18.184616088867188,13.780769348144531,9.815384864807129,5.665384769439697
20,38.4204651,-121.5271772,94.5999984741211,91.6576919555664,61.23846435546875,28.938461303710938,12.769230842590332,4.1576924324035645,0.3692307770252228,0.9692308306694031,2.3230769634246826,27.842308044433594,47.66538619995117,100.62307739257812,8.311538696289062,10.480769157409668,12.861538887023926,14.903846740722656,18.569231033325195,21.819231033325195,23.99615478515625,23.684616088867188,22.13846206665039,17.988462448120117,12.146154403686523,8.15000057220459
21,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
22,38.33982655,-122.67341915735399,172.8153839111328,178.95770263671875,123.1346206665039,53.77692413330078,17.592308044433594,9.611538887023926,1.1153846979141235,1.7769230604171753,3.6653847694396973,51.54999923706055,100.69230651855469,215.34231567382812,9.353846549987793,10.865385055541992,12.165385246276855,13.2384614944458,15.623077392578125,17.89230728149414,19.350000381469727,19.515384674072266,19.21538543701172,16.66153907775879,12.45769214630127,9.184615135192871
23,45.2100367,-123.19446299999998,185.9192352294922,129.984619140625,142.0,87.92308044433594,63.1961555480957,37.96154022216797,11.484615325927734,15.688462257385254,37.77307891845703,103.70769500732422,180.08078002929688,222.2076873779297,4.976922988891602,5.8807692527771,7.357692241668701,9.2615385055542,12.407692909240723,15.076923370361328,18.21923065185547,18.33461570739746,16.069231033325195,11.273077011108398,7.111538410186768,4.550000190734863
24,-34.548228,-71.4013194,1.6884615421295166,0.0,6.488461494445801,38.93077087402344,117.234619140625,187.45770263671875,129.1846160888672,112.36923217773438,50.123077392578125,24.346153259277344,9.965384483337402,6.253846168518066,19.938461303710938,18.876922607421875,16.819231033325195,12.796154022216797,10.084615707397461,8.361538887023926,7.55384635925293,8.788461685180664,10.63846206665039,13.173077583312988,15.980769157409668,18.684616088867188
25,42.6384261,12.674297,59.873077392578125,58.657691955566406,52.91154098510742,70.80000305175781,53.19230651855469,55.7961540222168,32.35000228881836,41.18461608886719,84.10769653320312,83.8423080444336,103.88076782226562,78.14615631103516,4.938461780548096,5.103846073150635,7.734615325927734,10.830769538879395,15.626923561096191,19.673076629638672,22.657691955566406,22.77692413330078,18.184616088867188,13.780769348144531,9.815384864807129,5.665384769439697
26,45.5906506,5.917992400000001,64.43461608886719,55.60000228881836,60.07307815551758,76.5,91.46538543701172,78.37307739257812,83.45384979248047,77.1500015258789,92.62307739257812,96.16923522949219,92.29615783691406,72.77307891845703,2.076923131942749,2.8500001430511475,6.473076820373535,9.742307662963867,13.95769214630127,17.71923065185547,19.846153259277344,19.546154022216797,15.734615325927734,11.165384292602539,6.0923075675964355,2.7846155166625977
27,-35.5972284,-71.48868,5.796154022216797,16.073076248168945,10.265384674072266,50.63846206665039,114.00769805908203,156.05384826660156,151.734619140625,109.60000610351562,60.123077392578125,33.07307815551758,12.061538696289062,11.753846168518066,19.01923179626465,17.961538314819336,15.876923561096191,11.592308044433594,8.7384614944458,6.8115386962890625,5.984615325927734,7.211538791656494,9.046154022216797,11.800000190734863,14.84615421295166,17.55000114440918
28,39.7451627,-104.9920264,11.084615707397461,15.838461875915527,28.961538314819336,51.13461685180664,55.56538391113281,46.38846206665039,55.81153869628906,53.511539459228516,31.21538543701172,31.600000381469727,20.211538314819336,13.996153831481934,-1.0884615182876587,-0.03846154361963272,4.019230842590332,7.692307949066162,12.949999809265137,18.60769271850586,21.94230842590332,20.7269229888916,16.350000381469727,9.684615135192871,3.2038462162017822,-1.1384615898132324
29,38.01032755,-78.4523439044681,78.6500015258789,67.28076934814453,94.0846176147461,82.32308197021484,103.54615783691406,120.3499984741211,113.5923080444336,87.28845977783203,119.72307586669922,87.53461456298828,84.78076934814453,83.32308197021484,2.230769157409668,3.403846263885498,8.061538696289062,13.88846206665039,18.403846740722656,23.092308044433594,25.292308807373047,24.257692337036133,20.600000381469727,14.492307662963867,8.823077201843262,4.150000095367432
30,45.5906506,5.917992400000001,64.43461608886719,55.60000228881836,60.07307815551758,76.5,91.46538543701172,78.37307739257812,83.45384979248047,77.1500015258789,92.62307739257812,96.16923522949219,92.29615783691406,72.77307891845703,2.076923131942749,2.8500001430511475,6.473076820373535,9.742307662963867,13.95769214630127,17.71923065185547,19.846153259277344,19.546154022216797,15.734615325927734,11.165384292602539,6.0923075675964355,2.7846155166625977
31,44.8919266,-0.502713,93.234619140625,75.75384521484375,68.51538848876953,77.25384521484375,76.18846130371094,68.93846130371094,51.11153793334961,55.661537170410156,80.81922912597656,91.11538696289062,114.03461456298828,98.57308197021484,7.096153736114502,7.611538410186768,10.369231224060059,12.519230842590332,16.05000114440918,19.234615325927734,21.10769271850586,21.376922607421875,18.60769271850586,14.949999809265137,10.242307662963867,7.4461541175842285
32,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
33,-33.7328646,-70.7812358,0.0,0.0,5.550000190734863,18.792308807373047,63.765384674072266,123.19231414794922,72.63846588134766,62.230770111083984,58.7423095703125,15.019230842590332,6.9076924324035645,2.5461537837982178,20.211538314819336,19.207693099975586,17.646154403686523,13.473076820373535,10.569231033325195,8.55384635925293,7.5807695388793945,8.911539077758789,10.953845977783203,13.584615707397461,16.47307777404785,18.953845977783203
34,46.5525389,-118.1790763,42.70000076293945,30.896154403686523,36.342308044433594,30.63846206665039,29.450000762939453,21.44615364074707,6.642307758331299,7.496153831481934,11.215384483337402,26.565385818481445,45.403846740722656,47.83076858520508,0.7846153974533081,3.103846311569214,6.873076915740967,10.169230461120605,14.634615898132324,18.19615364074707,22.684616088867188,22.169231414794922,17.538461685180664,10.892308235168457,4.653846263885498,0.6576923131942749
35,42.6384261,12.674297,59.873077392578125,58.657691955566406,52.91154098510742,70.80000305175781,53.19230651855469,55.7961540222168,32.35000228881836,41.18461608886719,84.10769653320312,83.8423080444336,103.88076782226562,78.14615631103516,4.938461780548096,5.103846073150635,7.734615325927734,10.830769538879395,15.626923561096191,19.673076629638672,22.657691955566406,22.77692413330078,18.184616088867188,13.780769348144531,9.815384864807129,5.665384769439697
36,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
37,47.27808725,4.22248630430605,64.94999694824219,53.619232177734375,52.596153259277344,67.00384521484375,90.4923095703125,71.43461608886719,78.4923095703125,72.36154174804688,70.95769500732422,81.96538543701172,80.39615631103516,70.8346176147461,2.2730770111083984,3.0038461685180664,6.569231033325195,9.523077011108398,13.438461303710938,16.97307777404785,19.169231414794922,18.980770111083984,15.25,11.13846206665039,5.873076915740967,2.8423078060150146
38,47.27808725,4.22248630430605,64.94999694824219,53.619232177734375,52.596153259277344,67.00384521484375,90.4923095703125,71.43461608886719,78.4923095703125,72.36154174804688,70.95769500732422,81.96538543701172,80.39615631103516,70.8346176147461,2.2730770111083984,3.0038461685180664,6.569231033325195,9.523077011108398,13.438461303710938,16.97307777404785,19.169231414794922,18.980770111083984,15.25,11.13846206665039,5.873076915740967,2.8423078060150146
39,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
40,38.5802188,-122.4313836,157.71539306640625,161.0653839111328,112.66154479980469,50.88461685180664,21.426923751831055,9.653846740722656,0.7692307829856873,1.884615421295166,3.5807693004608154,47.35769271850586,84.96538543701172,185.15000915527344,7.573077201843262,9.257692337036133,10.934615135192871,12.692307472229004,16.557693481445312,19.94615364074707,22.26923179626465,21.807693481445312,20.33461570739746,16.284616470336914,10.826923370361328,7.280769348144531
41,38.5787966,-122.5797054,188.32691955566406,187.6846160888672,132.1769256591797,58.75384521484375,25.49615478515625,10.353846549987793,1.792307734489441,1.984615445137024,4.461538314819336,54.86153793334961,103.87692260742188,221.1846160888672,8.100000381469727,9.550000190734863,10.9884614944458,12.676922798156738,16.069231033325195,19.08461570739746,21.380769729614258,21.096153259277344,19.807693481445312,16.16538429260254,11.034615516662598,7.834615707397461
42,-30.5343665,135.6301212,14.219230651855469,19.46538543701172,15.361538887023926,8.880769729614258,12.896154403686523,18.992307662963867,11.438461303710938,13.873077392578125,16.200000762939453,16.94230842590332,15.892308235168457,15.853846549987793,27.63846206665039,27.169231414794922,23.761539459228516,19.61153793334961,15.403846740722656,12.25,11.646154403686523,13.34615421295166,16.673076629638672,19.984615325927734,23.257692337036133,25.438461303710938
43,-33.9434247,-71.73807940000002,0.0,0.0,6.284615516662598,24.392309188842773,84.94230651855469,140.6999969482422,90.4923095703125,85.9076919555664,36.32692337036133,14.853846549987793,5.884615421295166,2.450000047683716,18.592308044433594,17.94230842590332,16.711538314819336,13.673077583312988,11.980769157409668,10.800000190734863,9.773077011108398,10.600000381469727,11.734615325927734,13.392308235168457,15.449999809265137,17.515384674072266
44,42.4015531,-8.8516188244297,200.04615783691406,154.8961639404297,133.64230346679688,137.73846435546875,119.20769500732422,54.25,36.46538543701172,45.53076934814453,96.56538391113281,211.78077697753906,191.31153869628906,192.9192352294922,9.392308235168457,9.815384864807129,11.973076820373535,13.046154022216797,15.323077201843262,18.819231033325195,20.207693099975586,20.396154403686523,18.69230842590332,15.765384674072266,12.003846168518066,9.980769157409668
45,48.8791831,2.349764,50.93846130371094,42.31923294067383,41.93077087402344,48.92307662963867,59.71923065185547,53.18846130371094,60.96154022216797,51.92307662963867,48.42307662963867,57.67692565917969,56.88077163696289,60.82692337036133,5.180769443511963,5.623076915740967,8.819231033325195,11.55384635925293,15.199999809265137,18.342308044433594,20.453845977783203,20.21923065185547,16.97307777404785,12.976922988891602,8.523077011108398,5.607692241668701
46,-35.2172617,138.5416998,20.630769729614258,19.850000381469727,24.30384635925293,39.39230728149414,53.223079681396484,73.51154327392578,69.88846588134766,67.46923065185547,60.980770111083984,44.06538772583008,32.83076858520508,30.261539459228516,20.653846740722656,20.688461303710938,18.434616088867188,16.061538696289062,13.40000057220459,11.199999809265137,10.45769214630127,11.146154403686523,12.699999809265137,14.850000381469727,17.173076629638672,18.807693481445312
47,38.8950092,-77.0365625,76.53845977783203,62.27692413330078,95.63461303710938,79.81922912597656,92.63846588134766,107.85385131835938,101.77692413330078,86.27692413330078,107.23846435546875,93.88076782226562,75.4000015258789,87.8346176147461,2.269230842590332,3.4538462162017822,8.226922988891602,13.953845977783203,19.05000114440918,24.157691955566406,26.600000381469727,25.58077049255371,21.7269229888916,15.119231224060059,9.396154403686523,4.688461780548096
48,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
49,43.7914419,11.2239577,52.096153259277344,57.18077087402344,49.02692413330078,62.21923065185547,58.980770111083984,52.126922607421875,31.880769729614258,37.78076934814453,82.05000305175781,87.03845977783203,116.67692565917969,67.88076782226562,5.0,5.4461541175842285,8.369231224060059,11.634615898132324,16.100000381469727,19.957693099975586,22.842308044433594,22.94230842590332,18.484615325927734,13.911539077758789,9.523077011108398,5.30384635925293
50,38.5110803,-122.8473388,188.32691955566406,187.6846160888672,132.1769256591797,58.75384521484375,25.49615478515625,10.353846549987793,1.792307734489441,1.984615445137024,4.461538314819336,54.86153793334961,103.87692260742188,221.1846160888672,8.100000381469727,9.550000190734863,10.9884614944458,12.676922798156738,16.069231033325195,19.08461570739746,21.380769729614258,21.096153259277344,19.807693481445312,16.16538429260254,11.034615516662598,7.834615707397461
51,47.5000001,16.4166666,40.25,41.05384826660156,56.480770111083984,50.71923065185547,84.19615936279297,100.30384826660156,99.41153717041016,91.77692413330078,77.6423110961914,57.05384826660156,56.69231033325195,46.842308044433594,-0.7115384340286255,0.48076924681663513,4.888461589813232,9.880769729614258,14.465384483337402,17.76923179626465,19.85769271850586,19.423076629638672,14.703845977783203,9.600000381469727,4.434615612030029,-0.14230769872665405
52,45.5906506,5.917992400000001,64.43461608886719,55.60000228881836,60.07307815551758,76.5,91.46538543701172,78.37307739257812,83.45384979248047,77.1500015258789,92.62307739257812,96.16923522949219,92.29615783691406,72.77307891845703,2.076923131942749,2.8500001430511475,6.473076820373535,9.742307662963867,13.95769214630127,17.71923065185547,19.846153259277344,19.546154022216797,15.734615325927734,11.165384292602539,6.0923075675964355,2.7846155166625977
53,46.1259969,4.633866200000001,62.111541748046875,49.67307662963867,49.19231033325195,76.20769500732422,83.23077392578125,73.6423110961914,76.52307891845703,75.26923370361328,82.81538391113281,90.53845977783203,88.85385131835938,63.66154098510742,2.8384616374969482,3.68461537361145,7.488461494445801,10.54230785369873,14.619231224060059,18.346155166625977,20.49615478515625,20.207693099975586,16.288461685180664,11.95384693145752,6.523077011108398,3.219230890274048
54,40.7127281,-74.0060152,93.0769271850586,74.04615783691406,108.69615936279297,98.87307739257812,94.77692413330078,113.20769500732422,116.0,107.25,116.93077087402344,102.7269287109375,85.76923370361328,105.0846176147461,-0.7153846025466919,0.35384616255760193,4.957692623138428,11.119231224060059,16.7269229888916,21.796154022216797,24.55000114440918,23.64230728149414,19.64230728149414,13.04230785369873,7.526923179626465,2.442307710647583
55,42.71255365,11.228051603392501,53.730770111083984,47.476924896240234,43.75,48.63461685180664,49.63846206665039,32.07307815551758,15.95384693145752,24.03076934814453,68.38461303710938,79.01538848876953,106.52307891845703,69.9153823852539,7.957692623138428,8.2615385055542,10.550000190734863,13.188461303710938,17.36153793334961,21.346153259277344,24.21538543701172,24.60769271850586,20.63846206665039,16.561538696289062,12.469230651855469,8.461538314819336
56,-33.6121783,-71.45089240000001,0.0,0.0,4.896153926849365,21.653846740722656,74.11154174804688,130.85385131835938,78.25384521484375,68.94615173339844,33.13461685180664,13.584615707397461,6.223077297210693,2.549999952316284,19.399999618530273,18.534616470336914,17.05000114440918,13.465384483337402,11.176923751831055,9.611538887023926,8.576923370361328,9.688461303710938,11.330769538879395,13.480769157409668,15.938462257385254,18.130769729614258
57,22.4804035,-80.37966429999999,32.83076858520508,23.261539459228516,66.9076919555664,103.89615631103516,153.83847045898438,173.99615478515625,180.10385131835938,219.74615478515625,255.43846130371094,151.1769256591797,51.04230880737305,30.288461685180664,22.22307777404785,22.60384750366211,23.711538314819336,25.092308044433594,26.461538314819336,27.2730770111084,27.626922607421875,27.565383911132812,27.257692337036133,26.403846740722656,24.573078155517578,23.30000114440918
58,38.395445,-122.36017255050601,145.39614868164062,151.62307739257812,104.86923217773438,48.69231033325195,18.046154022216797,7.573077201843262,0.5846154093742371,1.9961539506912231,3.0807693004608154,42.596153259277344,81.5999984741211,171.78846740722656,8.873077392578125,10.476922988891602,11.961538314819336,13.234615325927734,16.0230770111084,18.588462829589844,20.126922607421875,20.11153793334961,19.534616470336914,16.676923751831055,11.94615364074707,8.69615364074707
59,33.547545,-86.902243,135.08462524414062,125.9769287109375,139.765380859375,125.06538391113281,116.48846435546875,110.86538696289062,128.64614868164062,100.21154022216797,108.20384979248047,80.16923522949219,116.20000457763672,131.00384521484375,6.353846073150635,8.211538314819336,12.634615898132324,17.057693481445312,21.38461685180664,25.430768966674805,27.10769271850586,26.703845977783203,23.492307662963867,17.55000114440918,11.669231414794922,7.953846454620361
60,35.20539760000001,-116.7498696,49.77692413330078,63.28076934814453,31.546154022216797,16.30000114440918,4.800000190734863,2.365384578704834,8.288461685180664,5.411538600921631,9.973076820373535,12.865385055541992,17.380769729614258,39.10000228881836,8.703845977783203,10.415384292602539,12.673076629638672,15.60769271850586,20.115385055541992,24.83461570739746,28.399999618530273,27.730770111083984,24.47307777404785,18.730770111083984,12.384615898132324,8.342308044433594
61,-36.5860356,140.521873382282,26.203847885131836,18.207693099975586,21.11153793334961,30.83461570739746,46.7038459777832,64.5923080444336,67.25,67.67308044433594,59.13846206665039,38.89230728149414,34.834617614746094,30.573078155517578,20.626922607421875,20.78076934814453,18.069231033325195,15.04230785369873,12.392308235168457,10.023077011108398,9.719230651855469,10.44615364074707,11.88846206665039,13.915385246276855,16.261539459228516,18.507692337036133
62,-33.934444,18.869167,13.769230842590332,11.7615385055542,16.55000114440918,44.48846435546875,78.36538696289062,95.87307739257812,100.06538391113281,79.62692260742188,49.7423095703125,32.519229888916016,28.284616470336914,17.2730770111084,22.307693481445312,22.984615325927734,21.41538429260254,18.600000381469727,15.619231224060059,13.188461303710938,12.426922798156738,12.926923751831055,14.534615516662598,17.41153907775879,19.288461685180664,21.365385055541992
63,44.8923795,-0.1962411,83.26153564453125,66.18846130371094,61.861541748046875,74.21923065185547,73.66923522949219,66.61923217773438,48.66538619995117,54.18077087402344,74.1423110961914,82.76153564453125,100.85769653320312,87.5846176147461,6.723076820373535,7.319231033325195,10.300000190734863,12.44230842590332,16.08461570739746,19.369230270385742,21.342308044433594,21.61153793334961,18.626922607421875,14.757692337036133,9.976922988891602,7.076923370361328
64,36.7014631,-118.7559974,131.83462524414062,114.92692565917969,83.26538848876953,43.27692413330078,23.71923065185547,15.530769348144531,13.699999809265137,7.919230937957764,11.115385055541992,35.876922607421875,56.973079681396484,134.59616088867188,0.7384615540504456,1.1192307472229004,2.7230770587921143,4.973076820373535,9.530769348144531,13.723076820373535,17.33461570739746,16.55384635925293,13.615385055541992,8.884615898132324,3.519230842590332,0.5615384578704834
65,36.600256,-121.8946388,88.11154174804688,89.56922912597656,70.78461456298828,36.10769271850586,9.715384483337402,2.603846311569214,0.17307692766189575,1.3384615182876587,2.2076923847198486,23.14230728149414,46.24615478515625,99.55384826660156,10.161539077758789,11.2384614944458,12.342308044433594,13.100000381469727,15.057692527770996,16.94230842590332,18.19230842590332,18.576923370361328,18.51923179626465,16.292308807373047,12.54230785369873,9.753846168518066
